#name	name2
NM_001272186	TRAM
NM_001272185	Lztr1
NM_001258529	su(w[a])
NM_001258530	CG42259
NM_001258528	su(w[a])
NM_001258527	TRAM
NM_001201591	su(w[a])
NM_001042791	CG42259
NM_166870	eIF4E7
NM_130531	CG11384
NM_130530	CG11378
NM_130527	CG14628
NM_130526	CG3655
NM_130525	CG14629
NM_001297836	CG11378
NM_001272191	CG11378
NM_001272189	CG3655
NM_001272190	CG3655
NM_001103392	CG3655
NR_133504	lncRNA:CR46248
NM_001316632	CG3638
NM_001316631	CG3638
NM_166877	CG32811
NM_166875	DAAM
NM_166874	CG3638
NM_166873	CG3638
NM_166872	CG3638
NM_166871	CG14624
NM_138988	Atf3
NM_130544	DAAM
NM_130543	CG32812
NM_130542	CG11403
NM_130541	CG3638
NM_130540	CG11398
NM_130539	CG11382
NM_130538	CG11381
NM_130536	CG14625
NM_130535	CG11380
NM_130534	CG14626
NM_130533	CG14627
NM_130532	CG11379
NM_001297841	CG32812
NM_001297840	Atf3
NM_001297839	CG11382
NM_001297838	CG11380
NM_001297837	CG11379
NM_001272197	DAAM
NM_001272196	Atf3
NM_001272195	CG3638
NM_001272193	CG11398
NM_001272192	CG14627
NM_001258531	CG3638
NM_001201593	DAAM
NR_047725	mir-4961
NM_206604	AMPKalpha
NM_206603	ssx
NM_206602	MTPAP
NM_166885	CG32813
NM_166884	CG32813
NM_166883	CG32813
NM_166882	CG32813
NM_166881	CG32813
NM_166880	AMPKalpha
NM_166878	Naa30A
NM_143733	CG3719
NM_130554	Rilpl
NM_130553	CG32813
NM_130552	ssx
NM_130551	CG14770
NM_130550	CG11417
NM_130549	CG12773
NM_130548	MTPAP
NM_130546	CG11409
NM_130545	fs(1)N
NM_080298	Tsp2A
NM_058144	png
NM_057965	AMPKalpha
NM_001297849	CG32813
NM_001297848	CG32813
NM_001297847	CG32813
NM_001297846	ssx
NM_001297845	ssx
NM_001297844	CG12773
NM_001297843	CG11409
NM_001272199	Naa30A
NM_001272204	Rilpl
NM_001272203	Rilpl
NM_001272202	CG12773
NM_001272200	MTPAP
NM_001201594	Tsp2A
NR_003725	snoRNA:Me28S-G980
NR_002460	snmRNA:400
NR_002093	snoRNA:M
NM_001347750	mei-38
NM_166890	sta
NM_166889	sta
NM_166888	Rab27
NM_166887	pck
NM_166886	CG32808
NM_130570	inc
NM_130569	CG14795
NM_130567	rush
NM_130566	mei-38
NM_130565	Rab27
NM_130564	CG14780
NM_130563	pck
NM_130562	CG14778
NM_130561	CG14777
NM_130560	O-fut2
NM_130559	Ns3
NM_130558	CG14787
NM_130557	Lrpprc2
NM_130556	CG14785
NM_080299	Gr2a
NM_057402	sta
NM_001297859	Nmdar2
NM_001297858	inc
NM_001297857	inc
NM_001297856	sta
NM_001297855	rush
NM_001297854	mei-38
NM_001297853	CG14777
NM_001297852	CG14777
NM_001297851	CG14777
NM_001297850	Ns3
NM_001169166	Nmdar2
NM_001169165	Nmdar2
NM_001169164	Nmdar2
NM_001169163	CG14777
NM_001169162	Gr2a
NM_001038731	pck
NM_001014716	Nmdar2
NM_001014715	Nmdar2
NM_001014714	Nmdar2
NM_001258537	CG32809
NM_001272210	CG32809
NM_001272211	CG32809
NM_001258535	CG32809
NM_001258538	CG32809
NM_001272209	CG32809
NM_166899	CG32809
NM_166898	br
NM_166897	br
NM_166896	br
NM_166895	br
NM_166894	br
NM_166893	br
NM_130582	CG14798
NM_130580	CG14797
NM_130578	CG32809
NM_130577	hfw
NM_130576	CG3740
NM_080020	br
NM_057961	a6
NM_057938	dor
NM_058017	b6
NM_001272213	a6
NM_001272212	a6
NM_001272208	CG32809
NM_001272207	CG32809
NM_001272206	hfw
NM_001272205	br
NM_001258539	CG14797
NM_001258536	CG32809
NM_001258533	br
NM_001201598	br
NM_001201597	br
NM_001201596	br
NM_001169167	br
NM_001144672	br
NR_047728	mir-981
NM_166904	CG32806
NM_166903	Adar
NM_130586	CG14811
NM_130585	CG14810
NM_130584	Adar
NM_130583	CG3795
NM_080300	Scgdelta
NM_001297863	Adar
NM_001297862	Adar
NM_001297861	CG3795
NM_001258553	CG14810
NM_001258548	Adar
NM_001258547	Adar
NM_001258546	Adar
NM_001258545	Adar
NM_001258544	Adar
NM_001258543	Adar
NM_001258542	Adar
NM_001258541	Adar
NM_001258540	Adar
NM_001169169	Scgdelta
NM_001169170	Scgdelta
NM_001169168	Scgdelta
NM_001038732	Adar
NR_133505	asRNA:CR45929
NR_123771	asRNA:CR43864
NR_073628	asRNA:CR43864
NM_206607	CG3857
NM_206606	eIF2Bepsilon
NM_206605	arm
NM_166917	CG11596
NM_166916	CG11596
NM_166915	Edem1
NM_166914	Edem1
NM_166913	CG32801
NM_166912	arm
NM_166911	trr
NM_166910	Pex5
NM_166909	CG14814
NM_166908	prage
NM_166907	prage
NM_166906	prage
NM_143755	deltaCOP
NM_134273	arm
NM_130609	CG3587
NM_130599	CG14818
NM_130598	CG14805
NM_130607	CG11596
NM_130597	CG14817
NM_130606	Ocrl
NM_130596	Vps26
NM_130605	eIF2Bepsilon
NM_130595	Pgam5
NM_130604	Rbcn-3B
NM_130594	CG14803
NM_130603	Edem1
NM_130593	Pex5
NM_130602	mip130
NM_130592	MED18
NM_130601	CG32803
NM_130591	CG14814
NM_130600	CG14806
NM_130590	CG14812
NM_080302	mRpL16
NM_080301	trr
NM_057318	arm
NM_057317	arm
NM_001297868	Rbcn-3B
NM_001297867	CG14817
NM_001297866	Pgam5
NM_001297865	CG14803
NM_001297864	CG14814
NM_001272226	CG11596
NM_001272225	CG11596
NM_001272224	Ocrl
NM_001272223	Edem1
NM_001272222	CG32803
NM_001272221	CG32803
NM_001272220	arm
NM_001272219	mRpL16
NM_001272218	CG14806
NM_001272217	CG14818
NM_001272215	CG14812
NM_001272214	prage
NM_001258554	Edem1
NM_001201600	prage
NM_001169171	deltaCOP
NM_001144673	MED18
NR_123775	asRNA:CR44382
NR_123774	asRNA:CR44381
NR_123773	asRNA:CR44896
NR_123772	lncRNA:CR45478
NR_047733	mir-4954
NR_047730	mir-2496
NM_166927	Unc-76
NM_166925	CG4199
NM_166924	CG4199
NM_166923	CG4199
NM_166922	CG4199
NM_166921	CG4199
NM_166920	Actn
NM_130625	Unc-76
NM_130624	CG16903
NM_130623	CG4025
NM_130622	CG4045
NM_130621	Rtca
NM_130620	CG4199
NM_130619	CG4194
NM_130618	CG14054
NM_130617	CG4281
NM_130616	Sik2
NM_130615	CG4313
NM_130614	moody
NM_130613	CG4325
NM_130612	PIG-K
NM_080125	east
NM_058137	Actn
NM_058136	Actn
NM_057433	usp
NM_001297872	Rtca
NM_001297871	CG4313
NM_001297870	CG4313
NM_001297869	east
NM_001272244	Unc-76
NM_001272243	Unc-76
NM_001272242	moody
NM_001272241	moody
NM_001272240	CG4325
NM_001272239	usp
NM_001272238	Actn
NM_001272237	Actn
NM_001272236	Actn
NM_001272235	Actn
NM_001272229	Hr4
NM_001272228	Hr4
NM_001258556	east
NM_001258555	east
NM_001201608	CG4199
NM_001201607	moody
NM_001201606	moody
NM_001201605	moody
NM_001201604	Actn
NM_001201603	Actn
NM_001201602	east
NM_001201601	east
NR_123777	asRNA:CR44690
NR_123776	asRNA:CR45479
NR_047739	asRNA:CR43637
NR_047736	mir-3641
NR_003726	snoRNA:Me18S-C1024
NM_166932	Cyp4d1
NM_166931	wapl
NM_166929	D2hgdh
NM_166930	D2hgdh
NM_166928	csw
NM_144253	CG17777
NM_144252	CG17776
NM_143764	FarO
NM_143763	Cyp4d14
NM_130630	CG14053
NM_130629	CG3457
NM_130628	ND-B14.5A
NM_130627	CG3630
NM_130626	D2hgdh
NM_080305	Cyp4ae1
NM_080304	Cyp4d2
NM_080303	wapl
NM_080055	ph-d
NM_057986	Mct1
NM_057984	Nmd3
NM_057783	csw
NM_057711	bcn92
NM_057559	Cyp4d1
NM_057523	ph-p
NM_057512	Pgd
NM_057472	Vinc
NM_057336	pn
NM_001297885	Vinc
NM_001297884	Vinc
NM_001297883	SmydA-8
NM_001297882	SmydA-8
NM_001297881	Mct1
NM_001297880	CG3457
NM_001297879	CG17777
NM_001297878	CG17776
NM_001297877	Cyp4d2
NM_001297876	ND-B14.5A
NM_001297875	wapl
NM_001297874	ph-p
NM_001297873	ph-p
NM_001272252	CG14052
NM_001272251	CG14053
NM_001272249	CG3630
NM_001272250	Cyp4d14
NM_001272248	CG3630
NM_001272247	CG3630
NM_001272246	Pgd
NM_001169173	ph-p
NM_001103395	ph-d
NM_001014718	SmydA-8
NM_001014717	SmydA-8
NM_001369995	CG3078
NM_001369996	CG3078
NR_123778	lncRNA:CR45480
NR_047743	lncRNA:CR33218
NR_047742	lncRNA:CR33218
NR_047741	lncRNA:CR34052
NR_047740	lncRNA:CR34052
NM_001316644	Vml
NM_166938	CG2841
NM_166937	CG2841
NM_166935	CG2924
NM_166934	CG3191
NM_130644	Ilp6
NM_130643	CG2854
NM_130642	CG14050
NM_130641	CG2865
NM_130639	CG2918
NM_130638	CG2924
NM_130637	CG3071
NM_130636	temp
NM_130635	CG3078
NM_130634	CG3091
NM_080309	mRpL14
NM_080308	Raf
NM_080307	Or2a
NM_080022	CG2841
NM_058143	fs(1)K10
NM_057770	crn
NM_057243	kz
NM_001297891	CG2924
NM_001297890	CG2924
NM_001297889	temp
NM_001297888	CG3078
NM_001297887	CG3091
NM_001297886	kz
NM_001272257	mRpL14
NM_001272256	Ilp6
NM_001272255	CG2865
NM_001258560	CG2841
NM_001258558	CG14050
NM_001258557	CG3191
NM_001201609	Ilp6
NM_001201610	Ilp6
NM_001169174	CG2918
NM_001103397	Raf
NM_001103396	Vml
NM_206610	PsGEF
NM_166941	boi
NM_166939	CG32797
NM_166940	boi
NM_130647	CG12496
NM_130646	PsGEF
NM_130645	PsGEF
NM_080312	z
NM_080311	tko
NM_080310	gt
NM_001272261	z
NM_001272260	PsGEF
NM_001272259	PsGEF
NM_001272258	PsGEF
NM_001258561	tko
NM_001201612	boi
NM_001201611	boi
NM_001169176	PsGEF
NM_001169175	PsGEF
NM_001103398	boi
NM_001038738	z
NR_047744	mir-4955
NM_166946	egh
NM_130655	eIF3g1
NM_130654	CG13760
NM_130653	AANATL7
NM_130652	Vha36-3
NM_130651	Pdfr
NM_080315	Tsp3A
NM_080314	Klp3A
NM_080313	egh
NM_080245	wds
NM_080162	Zw10
NM_080029	Smyd3
NM_001297899	Vha36-3
NM_001297898	Pdfr
NM_001297897	Pdfr
NM_001297901	Klp3A
NM_001297900	egh
NM_001258575	Tsp3A
NM_001258574	wds
NM_001258573	CG13760
NM_001258572	Pdfr
NM_001201615	AANATL7
NM_001201614	AANATL7
NM_001201613	AANATL7
NR_133506	lncRNA:CR45197
NR_123780	lncRNA:CR44470
NR_123779	lncRNA:CR45197
NR_047747	lncRNA:CR43494
NM_001316628	ttm50
NM_206616	Spg7
NM_206615	sgg
NM_206614	sgg
NM_206613	sgg
NM_206612	sgg
NM_206611	sgg
NM_166951	crm
NM_166949	CG2694
NM_166950	CG2694
NM_166948	sgg
NM_166947	sgg
NM_134278	sgg
NM_130672	CG2712
NM_130671	ttm50
NM_130670	vilya
NM_130669	CG2701
NM_130668	CG2694
NM_130667	CG2685
NM_130666	CG2681
NM_130665	CG2680
NM_130664	eIF2Bbeta
NM_130663	Ugalt
NM_130662	CG2662
NM_130661	Spg7
NM_130660	CG2650
NM_130659	CG2652
NM_130658	PI4KIIIalpha
NM_130657	brv3
NM_080318	Syx4
NM_080317	per
NM_080316	HLH3B
NM_058146	fs(1)Yb
NM_058145	fs(1)Ya
NM_057990	dwg
NM_057757	crm
NM_057368	sgg
NM_057367	sgg
NM_057366	sgg
NM_001297904	Ugalt
NM_001297903	CG2662
NM_001297902	brv3
NM_001272266	Syx4
NM_001272265	per
NM_001272264	sgg
NM_001272263	sgg
NM_001272262	PI4KIIIalpha
NM_001169179	sgg
NM_001169178	sgg
NM_001144677	Ugalt
NM_001103400	sgg
NM_001042794	sgg
NM_206617	CG32795
NM_166952	CG32795
NM_130676	CG14417
NM_130675	CG14416
NM_130674	CG12498
NM_130673	CG32795
NM_057439	w
NM_001297905	CG32795
NM_001258580	CG32795
NM_166957	CG32793
NM_166956	CG3588
NM_166955	CG3588
NM_166954	CG3526
NM_130690	CG3603
NM_130689	CG17959
NM_130688	CG14423
NM_130687	CG14422
NM_130686	CG14421
NM_130685	CG14420
NM_130684	CG3598
NM_130683	CG3592
NM_130681	CG14424
NM_130680	CG3588
NM_130678	CG14419
NM_080319	rst
NM_001297906	rst
NM_001272270	CG3603
NM_001272269	CG3588
NM_001103401	CG3526
NM_001031868	CG3588
NM_166958	kirre
NM_130691	CG4116
NM_001272271	CG4116
NM_001258577	kirre
NM_001258576	kirre
NM_144464	CG18508
NM_130694	CG14265
NM_130692	CG3939
NM_080321	ng3
NM_058134	Fcp3C
NM_057596	ng4
NM_057593	ng2
NM_057369	Sgs4
NM_057329	Pig1
NM_057307	ng1
NM_001297908	CG3939
NM_001297907	CG18508
NR_133507	lncRNA:CR46243
NR_123781	lncRNA:CR44886
NM_166971	dnc
NM_166970	dnc
NM_166969	dnc
NM_166967	dnc
NM_166966	dnc
NM_130698	CG10793
NM_080323	Myc
NM_080322	dnc
NM_001272275	Myc
NM_001272273	dnc
NM_166977	CG13021
NM_166976	DIP-alpha
NM_166975	CG10804
NM_166974	CG12206
NM_166973	CG12206
NM_130711	CG13021
NM_130709	Gas8
NM_130708	CG10803
NM_130707	CG14270
NM_130706	CG10802
NM_130705	CG10804
NM_130704	CG12206
NM_130703	CG16781
NM_130702	CG10801
NM_130701	CG16782
NM_130700	CG14269
NM_001297912	Gas8
NM_001297911	Gas8
NM_001297910	CG10804
NM_001272289	DIP-alpha
NM_001272287	CG10803
NM_001272286	CG10803
NM_001272285	CG10803
NM_001272284	CG10803
NM_001272283	CG10802
NM_001272282	CG16781
NM_001272281	CG10801
NM_001272278	CG14269
NM_001144678	CG10804
NR_133508	lncRNA:CR34335
NR_047748	lncRNA:CR34335
NM_166982	AstA-R1
NM_166981	CG2875
NM_130714	Ilp7
NM_130713	CG2875
NM_079961	AstA-R1
NM_001272290	CG2875
NM_001144679	ppk8
NM_001042795	ppk8
NR_123783	lncRNA:CR45102
NR_073630	lncRNA:CR44118
NR_073629	lncRNA:CR44117
NR_047749	mir-4962
NM_206620	Tlk
NM_166990	Crg-1
NM_166989	HIP-R
NM_166988	HIP-R
NM_166986	Rala
NM_166985	Rala
NM_166984	Mnt
NM_166983	Mnt
NM_130717	Tlk
NM_130715	Mnt
NM_080324	Rala
NM_001297914	Tlk
NM_001297913	Mnt
NM_001272293	Tlk
NM_001272292	Tlk
NM_001272291	Tlk
NM_001258584	Mnt
NM_001258583	Mnt
NM_001169184	Tlk
NM_001169183	Mnt
NM_001169182	Mnt
NM_001169181	Mnt
NM_001169180	Mnt
NM_001144683	Tlk
NM_001144682	Tlk
NM_001144681	Tlk
NM_001144680	Tlk
NM_001103403	Tlk
NM_001014719	HIP-R
NM_001370027	fd3F
NR_123784	lncRNA:roX1
NR_073632	lncRNA:roX1
NR_073631	lncRNA:roX1
NR_073630	lncRNA:CR44118
NR_073629	lncRNA:CR44117
NR_002098	lncRNA:roX1
NR_002097	lncRNA:roX1
NM_206622	CG42541
NM_176684	CG2930
NM_176683	CG2930
NM_176682	CG2930
NM_166993	yin
NM_166992	ec
NM_166991	fd3F
NM_130725	CG15239
NM_130724	VhaAC39-1
NM_130722	ec
NM_130721	CG2901
NM_057799	yin
NM_057800	yin
NM_001297917	CG2930
NM_001297916	CG2930
NM_001297915	yin
NM_001272296	CG42541
NM_001272295	CG42541
NM_001103407	ec
NM_001038740	CG42541
NR_123786	lncRNA:CR45482
NR_123785	asRNA:CR45481
NR_047752	lncRNA:CR43298
NM_001316636	CG6414
NM_206625	Vap33
NM_206624	Vap33
NM_206623	Vap33
NM_166998	CG32783
NM_166998	CG32783
NM_166997	CG32786
NM_130733	CG6414
NM_130732	CG6428
NM_130731	Vap33
NM_130730	Glos
NM_080325	lva
NM_001297920	lva
NM_001297919	Glos
NR_163200	lncRNA:CR46349
NM_001370021	CG43689
NR_133511	lncRNA:CR46247
NM_167003	GlcAT-I
NM_167002	cib
NM_167001	cib
NM_167000	CG43689
NM_143750	Nsun2
NM_131924	tyf
NM_131923	Tip60
NM_131922	dgt4
NM_131921	CG15375
NM_131920	CG6379
NM_080326	cib
NM_057553	brn
NM_057518	Xpac
NM_001297924	tyf
NM_001297923	cib
NM_001297922	CG6379
NM_001297921	CG43689
NM_001272299	CG43689
NM_001272298	CG43689
NM_001272305	Tip60
NM_001272304	Tip60
NM_001272303	dgt4
NM_001272302	dgt4
NM_001272301	CG43689
NM_001272300	CG43689
NM_001258592	tyf
NM_001258591	tyf
NM_001258590	tyf
NM_001258589	tyf
NM_001258588	tyf
NM_001258587	cib
NM_001169189	tyf
NM_001169188	tyf
NM_001169187	tyf
NM_001169186	tyf
NR_133513	lncRNA:CR46156
NR_133512	lncRNA:CR44957
NR_123788	lncRNA:CR44957
NR_123787	lncRNA:CR45483
NM_167007	NO66
NM_167006	Muc4B
NM_144258	CG15579
NM_144257	CG15578
NM_144256	CG15577
NM_131932	NO66
NM_131931	CG12692
NM_131930	CG15572
NM_131929	CG12691
NM_131928	CG15576
NM_131926	CG15570
NM_131925	CG15571
NM_080329	mei-9
NM_080328	Femcoat
NM_080242	mRpL33
NM_001297930	mei-9
NM_001297929	CG15579
NM_001297928	CG12692
NM_001297927	Muc4B
NM_001258596	CG43135
NM_001258595	CG43134
NM_001258594	CG43134
NM_001258593	CG43288
NR_133514	lncRNA:CR45484
NR_123791	lncRNA:CR32773
NR_123789	lncRNA:CR45484
NR_047763	asRNA:CR43614
NR_047761	mir-984
NR_047759	mir-983-2
NR_047759	mir-983-2
NR_047757	mir-983-1
NR_047757	mir-983-1
NR_047755	mir-303
NR_047753	mir-982
NM_131934	CG3626
NM_131933	CG12693
NM_080330	norpA
NM_001258597	CG12688
NM_001014721	norpA
NM_167010	Usf
NM_131945	CG12684
NM_131944	CG3546
NM_131943	CG11444
NM_131942	CG3527
NM_131941	CG11436
NM_131940	CG15912
NM_131939	Usf
NM_131938	CG3568
NM_131937	CHOp24
NM_131936	CG3556
NM_080332	rb
NM_001297934	CG11444
NM_001297933	CHOp24
NM_001272310	rb
NM_001258600	CG3556
NM_001169193	rb
NM_001370042	ctp
NM_167019	Pdha
NM_167018	Pdha
NM_167017	Pdha
NM_167015	ctp
NM_167014	ctp
NM_167013	fzr
NM_167012	Cbp80
NM_167011	CG12179
NM_131954	CG7024
NM_131953	Pdha
NM_131952	CG3009
NM_131951	CG15473
NM_131950	Torsin
NM_131949	CG3062
NM_131948	CG3081
NM_131947	CG12179
NM_131946	CG12184
NM_080336	ctp
NM_080335	Pp2C1
NM_080334	mRpL30
NM_080333	pon
NM_080113	fzr
NM_080011	Cbp80
NM_057641	HLH4C
NM_057326	peb
NM_001297938	Pp2C1
NM_001297937	Torsin
NM_001297936	CG3081
NM_001297935	CG12184
NM_001272314	HLH4C
NM_001272311	CG12184
NM_001258601	ctp
NM_001169195	CG3009
NM_001169194	CG3009
NM_001014722	peb
NR_123793	lncRNA:CR45516
NR_123792	lncRNA:CR45515
NM_167021	CG2861
NM_131962	CG12682
NM_131961	CG2861
NM_131960	CG6978
NM_131959	CG15471
NM_131958	CG2871
NM_131957	Klf15
NM_131956	CG15472
NM_001272317	CG2861
NM_001272316	CG2861
NM_001144684	CG15471
NR_156795	hpRNA:CR46342
NR_047764	lncRNA:CR43495
NM_206627	CG44774
NM_167024	Ptp4E
NM_131972	CG15468
NM_131971	CG44774
NM_131970	CG6903
NM_131969	CG4041
NM_131968	CG32772
NM_131966	CG6927
NM_131963	boil
NM_080337	Ptp4E
NM_001297946	Ptp4E
NM_001297945	CG44774
NM_001297943	CG6903
NM_001297942	CG32772
NM_001297941	CG32772
NM_001272319	CG44774
NM_001272318	CG44774
NM_001169199	Ptp4E
NM_001169198	Ptp4E
NM_001169201	Ptp4E
NM_001169200	Ptp4E
NM_001103412	CG44774
NM_001103411	CG44774
NM_001103409	CG32772
NM_001103410	CG44774
NR_133515	lncRNA:CR45792
NM_206628	CG32767
NM_167027	ovo
NM_167026	ovo
NM_131975	CG32767
NM_131973	CG12680
NM_080338	ovo
NM_001297947	CG12680
NM_001272321	CG32767
NM_001272320	CG32767
NM_001169204	CG32767
NM_001169203	CG32767
NM_001169202	ovo
NM_001038742	ovo
NR_123795	lncRNA:CR44834
NM_131979	CG5062
NM_131977	Rpn13R
NM_206630	Rnp4F
NM_131989	XRCC1
NM_131988	CG3309
NM_131987	Sas10
NM_131986	CG15930
NM_131985	CG4198
NM_131984	TrxT
NM_131983	CG17764
NM_131982	CG3323
NM_131981	CG42749
NM_080002	CanB
NM_078493	Mcm3
NM_078492	Rnp4F
NM_078491	dhd
NM_078490	snf
NM_078489	Cdk7
NM_001297956	CG3309
NM_001297955	Mcm3
NM_001297954	CG4198
NM_001297953	dhd
NM_001297952	TrxT
NM_001297951	CG42749
NM_001258602	CanB
NM_001201616	CG42749
NM_001103414	Rnp4F
NM_001103413	Rnp4F
NR_123797	lncRNA:CR44471
NR_123796	lncRNA:CR45517
NM_167039	CG32762
NM_167038	frma
NM_167037	Usp16-45
NM_167036	Usp16-45
NM_167035	Usp16-45
NM_167034	spoon
NM_167033	spoon
NM_131999	CG4151
NM_131998	frma
NM_131997	SPR
NM_131995	CG15784
NM_131994	CG16756
NM_131993	spoon
NM_131992	Usp16-45
NM_131991	NAAT1
NM_001297966	CG4151
NM_001297965	CG32762
NM_001297964	SPR
NM_001297963	SPR
NM_001297962	CG15784
NM_001297961	Usp16-45
NM_001258603	spoon
NR_123799	asRNA:CR45518
NR_123798	lncRNA:CR45519
NR_047765	mir-3645
NR_002461	snoRNA:Psi28S-3342
NM_167040	RhoGAP5A
NM_132008	l(1)G0045
NM_132007	RhoGAP5A
NM_132005	CG34435
NM_132004	Vsx1
NM_132000	CG12730
NM_078494	Mlc-c
NM_001297969	Vsx1
NM_001297968	Vsx2
NM_001297967	CG12730
NM_001258604	Mlc-c
NM_001103417	CG34434
NM_001038743	Vsx2
NR_123804	asRNA:CR45528
NR_123803	lncRNA:CR42794
NR_123802	asRNA:CR45525
NR_123801	asRNA:CR44958
NR_123800	asRNA:CR45520
NM_001316646	OtopLc
NM_176688	MAPk-Ak2
NM_176687	CG15771
NM_176686	CG33080
NM_176685	CG33080
NM_167047	IntS6
NM_167045	CG32758
NM_167043	RpL35
NM_167042	Sirt4
NM_167041	Sirt4
NM_132029	CG15771
NM_132028	lin-52
NM_132027	CG15772
NM_132026	CG4078
NM_132025	IntS6
NM_132023	CG15773
NM_132019	CG4096
NM_132018	CG3149
NM_132017	PGAP1
NM_132016	CG42449
NM_132015	RpL35
NM_132014	CG4119
NM_132013	Sirt4
NM_080525	cv
NM_080053	Tre1
NM_080030	MAPk-Ak2
NM_080005	Rab18
NM_078495	Gr5a
NM_001297980	CG15771
NM_001297979	lin-52
NM_001297978	CG15772
NM_001297977	CG32758
NM_001297976	CG33080
NM_001297975	CG33080
NM_001297974	cv
NM_001297973	cv
NM_001297972	Tre1
NM_001297971	RpL35
NM_001297970	CG4119
NM_001272333	CG4078
NM_001272332	IntS6
NM_001272331	IntS6
NM_001272330	IntS6
NM_001272329	CG32758
NM_001258607	MAPk-Ak2
NM_001258606	CG15773
NM_001258605	Tre1
NM_001201618	MAPk-Ak2
NM_001169207	CG4096
NM_001169206	CG42449
NM_001144689	OtopLc
NM_001144688	OtopLc
NR_123806	lncRNA:CR45529
NR_123805	lncRNA:CR44832
NR_047771	lncRNA:CR43264
NR_047768	mir-4963
NM_132047	CG16721
NM_132046	Usp30
NM_132045	GAA1
NM_132044	CG15764
NM_132043	CG12729
NM_132041	CG15765
NM_132040	AgmNAT
NM_132039	Prosbeta2R1
NM_132038	Cpr5C
NM_132037	CG12239
NM_132036	CG15767
NM_132034	CG3108
NM_132032	CG42264
NM_078496	mof
NM_001297985	CG16721
NM_001297984	CG16721
NM_001297983	Usp30
NM_001297982	CG15764
NM_001297981	CG44329
NM_001272334	CG15765
NM_001258610	CG43137
NM_001258609	CG43136
NM_001258608	CG42264
NR_123809	lncRNA:CR44499
NR_123808	lncRNA:CR44498
NR_073633	asRNA:CR44108
NM_167056	CG32755
NM_167055	CG32756
NM_167054	CG12236
NM_167053	Act5C
NM_143714	mab-21
NM_132059	CG4766
NM_132058	CG5966
NM_132057	Grip
NM_132056	fs(1)M3
NM_132055	CG6067
NM_132054	CG6048
NM_132053	CG6041
NM_132052	CG12728
NM_132051	CG3726
NM_132050	Shmt
NM_132049	CG12236
NM_132048	CG4020
NM_078497	Act5C
NM_001297993	CG5966
NM_001297992	Grip
NM_001297991	Grip
NM_001297990	CG32756
NM_001297989	CG12728
NM_001297988	CG3726
NM_001297987	Shmt
NM_001297986	Act5C
NM_001272335	CG4020
NM_001144690	Shmt
NM_001014726	Act5C
NM_001014725	Act5C
NR_123810	asRNA:CR44959
NM_167059	Nep1
NM_167058	CG5921
NM_132066	raptor
NM_132065	CG4660
NM_132064	CG4666
NM_132063	CG5928
NM_132062	CG5921
NM_132061	CG5937
NM_132060	MCTS1
NM_078499	Tsp5D
NM_078498	rux
NM_078501	Nep1
NM_078500	Mipp2
NM_001297997	Nep1
NM_001297996	Nep1
NM_001297995	raptor
NM_001297994	CG4666
NM_001272337	Tsp5D
NM_001272336	CG5921
NM_001258614	CG5928
NM_001258613	CG43115
NM_001258612	MCTS1
NM_001258611	rux
NM_001144691	Tsp5D
NM_001103418	CG5937
NM_001038745	CG5928
NR_123811	lncRNA:CR45530
NM_206632	CG3566
NM_167065	Ubi-p5E
NM_167063	schlank
NM_167062	Efr
NM_167061	CG32751
NM_167060	CG32750
NM_144269	schlank
NM_143705	Spt6
NM_132080	Rpt4
NM_132079	wuho
NM_132078	CG11700
NM_132076	CG3566
NM_132075	CG3781
NM_132074	Rbcn-3A
NM_132073	CG14445
NM_132072	dtn
NM_132071	Efr
NM_132070	Btnd
NM_132069	vanin-like
NM_078504	Top3beta
NM_078503	Spx
NM_078502	sqh
NM_001297999	sqh
NM_001297998	CG32751
NM_001298009	Top3beta
NM_001298008	Ubi-p5E
NM_001298007	Spt6
NM_001298006	CG14445
NM_001298005	CG14445
NM_001298004	dtn
NM_001298003	dtn
NM_001298002	sqh
NM_001298001	sqh
NM_001298000	sqh
NM_001258619	CG3566
NM_001258618	dtn
NM_001258617	CG43090
NM_001103420	CG14445
NR_123812	lncRNA:CR44816
NM_001316630	ND-B16.6
NM_206635	Marf
NM_206634	Marf
NM_206633	CG3842
NM_167072	kdn
NM_167069	CG15891
NM_132092	Marf
NM_132091	kdn
NM_132090	ND-B16.6
NM_132089	CG3847
NM_132088	CG3842
NM_132086	CG15894
NM_132085	CG3823
NM_132084	CG12219
NM_132083	CG3815
NM_078506	PpV
NM_078505	swa
NM_001298014	ND-B16.6
NM_001298013	CG42240
NM_001298012	CG15894
NM_001298011	CG15894
NM_001298010	CG15891
NM_001272345	PpV
NM_001272344	PpV
NM_001272343	PpV
NM_001272342	CG3842
NM_001272341	CG3842
NM_001272340	CG42240
NM_001144692	CG42240
NM_001103421	CG15894
NM_001031873	CG33668
NM_001031872	CG33669
NM_001031871	CG33664
NM_001031870	CG15892
NR_002462	snoRNA:Or-CD10
NM_167075	RpL7A
NM_167073	RpL7A
NM_132096	CG3342
NM_132095	CG3918
NM_132093	CG42340
NM_078509	dx
NM_078508	RpL7A
NM_078507	Spat
NM_001298016	RpL7A
NM_001298015	RpL7A
NM_001272346	CG42340
NM_001144693	CG42340
NM_001031876	CG33665
NM_001031875	CG33666
NM_001031874	CG33667
NR_123813	lncRNA:CR44817
